hour,dry_bulb_C,rh_pct,solar_rad_Wm2
957,-5.6,70.0,400.0
958,-4.4,68.0,200.0
959,-3.0,67.0,54.0
960,0.2,72.0,0.0
961,2.4,72.0,54.0
962,3.2,74.0,200.0
963,3.8,70.0,400.0
964,4.4,64.0,600.0
965,3.8,75.0,746.0
966,4.9,66.0,800.0
967,2.4,66.0,746.0
968,-0.0,67.0,600.0
969,-3.2,61.0,400.0
970,-3.7,69.0,200.0
971,-6.2,73.0,54.0
972,-8.2,67.0,0.0
973,-8.3,76.0,54.0
974,-10.5,76.0,200.0
975,-13.1,74.0,400.0
976,-11.1,60.0,600.0
977,-13.1,77.0,746.0
978,-10.1,68.0,800.0
979,-10.0,78.0,746.0
980,-7.8,67.0,600.0
981,-6.0,69.0,400.0
982,-4.1,70.0,200.0
983,-1.6,65.0,54.0
984,0.2,62.0,0.0
985,3.6,58.0,54.0
986,3.3,85.0,200.0
987,4.2,61.0,400.0
988,3.5,61.0,600.0
989,4.4,73.0,746.0
990,2.2,63.0,800.0
991,3.2,62.0,746.0
992,-1.1,55.0,600.0
993,-2.4,71.0,400.0
994,-5.2,64.0,200.0
995,-5.2,73.0,54.0
996,-8.0,69.0,0.0
997,-8.6,70.0,54.0
998,-11.6,68.0,200.0
999,-10.9,68.0,400.0
1000,-11.2,65.0,600.0
1001,-11.4,66.0,746.0
1002,-10.8,64.0,800.0
1003,-9.5,77.0,746.0
1004,-8.9,68.0,600.0
1005,-7.1,59.0,400.0
1006,-3.5,71.0,200.0
1007,-2.3,66.0,54.0
1008,0.5,70.0,0.0
1009,3.2,69.0,54.0
1010,2.5,77.0,200.0
1011,3.2,68.0,400.0
1012,3.8,74.0,600.0
1013,4.0,74.0,746.0
1014,3.8,63.0,800.0
1015,1.9,71.0,746.0
1016,2.4,66.0,600.0
1017,-1.2,64.0,400.0
1018,-2.9,64.0,200.0
1019,-5.8,74.0,54.0
1020,-6.7,83.0,0.0
1021,-9.6,66.0,54.0
1022,-11.3,71.0,200.0
1023,-10.6,72.0,400.0
1024,-11.9,67.0,600.0
1025,-11.4,77.0,746.0
1026,-9.9,81.0,800.0
1027,-9.5,67.0,746.0
1028,-8.2,79.0,600.0
1029,-6.7,67.0,400.0
1030,-3.0,65.0,200.0
1031,-2.4,69.0,54.0
1032,-0.1,74.0,0.0
1033,1.9,70.0,54.0
1034,3.2,74.0,200.0
1035,4.8,71.0,400.0
1036,4.0,77.0,600.0
1037,5.2,73.0,746.0
1038,2.8,78.0,800.0
1039,2.2,66.0,746.0
1040,0.0,69.0,600.0
1041,0.4,70.0,400.0
1042,-4.1,66.0,200.0
1043,-6.1,65.0,54.0
1044,-7.7,72.0,0.0
1045,-9.7,74.0,54.0
1046,-10.5,71.0,200.0
1047,-10.4,76.0,400.0
1048,-11.8,65.0,600.0
1049,-11.6,68.0,746.0
1050,-11.2,64.0,800.0
1051,-10.3,71.0,746.0
1052,-8.0,73.0,600.0
1053,-6.2,77.0,400.0
1054,-3.0,64.0,200.0
1055,-3.1,72.0,54.0
1056,1.3,77.0,0.0
1057,1.4,65.0,54.0
1058,3.0,64.0,200.0
1059,2.6,63.0,400.0
1060,4.6,73.0,600.0
1061,2.8,67.0,746.0
1062,3.4,73.0,800.0
1063,2.1,69.0,746.0
1064,-0.2,79.0,600.0
1065,-3.8,74.0,400.0
1066,-1.7,66.0,200.0
1067,-7.0,69.0,54.0
1068,-7.6,74.0,0.0
1069,-10.3,65.0,54.0
1070,-9.8,76.0,200.0
1071,-12.1,69.0,400.0
1072,-12.8,74.0,600.0
1073,-11.2,69.0,746.0
1074,-12.3,68.0,800.0
1075,-10.2,67.0,746.0
1076,-7.5,79.0,600.0
1077,-4.8,69.0,400.0
1078,-5.2,86.0,200.0
1079,-2.8,71.0,54.0
1080,0.1,66.0,0.0
1081,-0.5,63.0,54.0
1082,4.1,77.0,200.0
1083,2.6,70.0,400.0
1084,3.5,75.0,600.0
1085,4.0,82.0,746.0
1086,3.0,74.0,800.0
1087,0.7,72.0,746.0
1088,1.8,77.0,600.0
1089,-4.4,75.0,400.0
1090,-5.0,64.0,200.0
1091,-6.6,77.0,54.0
1092,-8.9,70.0,0.0
1093,-8.4,78.0,54.0
1094,-12.6,73.0,200.0
1095,-10.2,77.0,400.0
1096,-12.4,69.0,600.0
1097,-13.2,63.0,746.0
1098,-13.2,73.0,800.0
1099,-10.1,76.0,746.0
1100,-9.0,68.0,600.0
1101,-6.1,70.0,400.0
1102,-4.8,60.0,200.0
1103,-1.3,70.0,54.0
1104,-0.4,64.0,0.0
1105,1.0,73.0,54.0
1106,3.7,72.0,200.0
1107,3.8,71.0,400.0
1108,4.6,77.0,600.0
1109,4.8,72.0,746.0
1110,2.6,72.0,800.0
1111,1.7,72.0,746.0
1112,0.9,68.0,600.0
1113,-4.4,76.0,400.0
1114,-4.1,66.0,200.0
1115,-6.3,73.0,54.0
1116,-7.6,77.0,0.0
1117,-10.5,66.0,54.0
1118,-9.9,64.0,200.0
1119,-12.6,66.0,400.0
1120,-12.6,80.0,600.0
1121,-12.6,68.0,746.0
1122,-10.0,65.0,800.0
1123,-12.1,73.0,746.0
1124,-6.6,57.0,600.0
1125,-5.0,66.0,400.0
1126,-4.9,78.0,200.0
1127,-1.3,66.0,54.0
1128,-0.2,70.0,0.0
1129,3.0,72.0,54.0
1130,3.6,72.0,200.0
1131,5.7,68.0,400.0
1132,2.2,74.0,600.0
1133,3.8,78.0,746.0
1134,1.1,66.0,800.0
1135,1.1,68.0,746.0
1136,2.2,70.0,600.0
1137,-1.5,74.0,400.0
1138,-3.1,71.0,200.0
1139,-5.6,70.0,54.0
1140,-7.6,63.0,0.0
1141,-10.3,65.0,54.0
1142,-11.8,72.0,200.0
1143,-12.5,68.0,400.0
1144,-15.0,69.0,600.0
1145,-12.1,71.0,746.0
1146,-11.0,83.0,800.0
1147,-10.7,69.0,746.0
1148,-8.5,78.0,600.0
1149,-6.0,78.0,400.0
1150,-3.6,75.0,200.0
1151,-3.6,67.0,54.0
1152,-1.2,72.0,0.0
1153,2.0,69.0,54.0
1154,3.2,81.0,200.0
1155,4.7,73.0,400.0
1156,5.0,70.0,600.0
1157,5.9,80.0,746.0
1158,2.4,69.0,800.0
1159,3.1,74.0,746.0
1160,-1.0,75.0,600.0
1161,0.4,73.0,400.0
1162,-3.6,71.0,200.0
1163,-5.6,75.0,54.0
1164,-7.1,68.0,0.0
1165,-11.2,77.0,54.0
1166,-12.2,70.0,200.0
1167,-11.9,78.0,400.0
1168,-12.0,76.0,600.0
1169,-10.0,74.0,746.0
1170,-12.3,71.0,800.0
1171,-8.6,77.0,746.0
1172,-8.7,74.0,600.0
1173,-6.9,55.0,400.0
1174,-4.7,67.0,200.0
1175,-2.7,72.0,54.0
1176,-0.0,73.0,0.0
1177,0.8,75.0,54.0
1178,1.1,79.0,200.0
1179,3.1,74.0,400.0
1180,4.1,61.0,600.0
1181,2.0,72.0,746.0
1182,3.3,77.0,800.0
1183,2.6,72.0,746.0
1184,1.3,72.0,600.0
1185,-1.8,69.0,400.0
1186,-6.0,76.0,200.0
1187,-5.6,70.0,54.0
1188,-7.2,74.0,0.0
1189,-10.6,73.0,54.0
1190,-11.3,72.0,200.0
1191,-11.6,74.0,400.0
1192,-10.6,72.0,600.0
1193,-12.4,78.0,746.0
1194,-10.5,75.0,800.0
1195,-9.8,77.0,746.0
1196,-8.3,68.0,600.0
1197,-5.3,67.0,400.0
1198,-5.4,72.0,200.0
1199,-2.3,75.0,54.0
1200,-0.5,74.0,0.0
1201,-0.4,68.0,54.0
1202,3.7,75.0,200.0
1203,4.1,68.0,400.0
1204,3.6,75.0,600.0
1205,3.1,73.0,746.0
1206,2.6,70.0,800.0
1207,2.1,69.0,746.0
1208,-0.2,72.0,600.0
1209,-2.8,72.0,400.0
1210,-4.7,66.0,200.0
1211,-6.3,74.0,54.0
1212,-9.2,77.0,0.0
1213,-9.6,76.0,54.0
1214,-12.0,73.0,200.0
1215,-13.1,69.0,400.0
1216,-9.2,72.0,600.0
1217,-10.3,71.0,746.0
1218,-11.3,72.0,800.0
1219,-9.4,76.0,746.0
1220,-7.6,71.0,600.0
1221,-6.8,62.0,400.0
1222,-4.3,76.0,200.0
1223,-2.8,74.0,54.0
1224,0.6,72.0,0.0
1225,2.3,66.0,54.0
1226,3.9,67.0,200.0
1227,3.5,68.0,400.0
1228,5.7,69.0,600.0
1229,3.2,69.0,746.0
1230,4.6,66.0,800.0
1231,0.9,82.0,746.0
1232,-1.6,79.0,600.0
1233,-0.2,73.0,400.0
1234,-3.6,71.0,200.0
1235,-5.8,81.0,54.0
1236,-8.7,80.0,0.0
1237,-10.8,68.0,54.0
1238,-12.1,73.0,200.0
1239,-12.0,71.0,400.0
1240,-12.6,70.0,600.0
1241,-14.2,71.0,746.0
1242,-9.8,71.0,800.0
1243,-10.7,73.0,746.0
1244,-7.4,73.0,600.0
1245,-7.5,79.0,400.0
1246,-4.5,68.0,200.0
1247,-1.6,77.0,54.0
1248,0.2,66.0,0.0
1249,0.8,73.0,54.0
1250,2.8,77.0,200.0
1251,3.8,75.0,400.0
1252,3.3,70.0,600.0
1253,2.1,73.0,746.0
1254,1.9,80.0,800.0
1255,0.9,69.0,746.0
1256,-0.3,75.0,600.0
1257,-0.7,77.0,400.0
1258,-3.4,70.0,200.0
1259,-7.2,80.0,54.0
1260,-6.5,82.0,0.0
1261,-10.1,77.0,54.0
1262,-10.7,77.0,200.0
1263,-13.1,63.0,400.0
1264,-13.0,65.0,600.0
1265,-11.3,71.0,746.0
1266,-12.4,69.0,800.0
1267,-10.3,75.0,746.0
1268,-8.2,58.0,600.0
1269,-7.8,75.0,400.0
1270,-6.5,71.0,200.0
1271,-1.8,69.0,54.0
1272,2.1,81.0,0.0
1273,1.4,70.0,54.0
1274,2.9,64.0,200.0
1275,2.2,74.0,400.0
1276,4.9,74.0,600.0
1277,2.8,71.0,746.0
1278,3.6,84.0,800.0
1279,1.8,73.0,746.0
1280,0.2,77.0,600.0
1281,-1.7,74.0,400.0
1282,-3.8,78.0,200.0
1283,-6.2,70.0,54.0
1284,-7.4,67.0,0.0
1285,-10.8,76.0,54.0
1286,-11.7,73.0,200.0
1287,-10.8,76.0,400.0
1288,-12.4,69.0,600.0
1289,-12.7,74.0,746.0
1290,-10.6,64.0,800.0
1291,-9.5,70.0,746.0
1292,-10.1,68.0,600.0
1293,-6.1,74.0,400.0
1294,-4.7,70.0,200.0
1295,-2.0,65.0,54.0
1296,-0.8,69.0,0.0
1297,1.4,75.0,54.0
1298,0.4,73.0,200.0
1299,2.2,68.0,400.0
1300,4.1,76.0,600.0
1301,5.8,80.0,746.0
1302,2.8,77.0,800.0
1303,0.5,61.0,746.0
1304,-0.3,73.0,600.0
1305,-3.3,71.0,400.0
1306,-3.2,62.0,200.0
1307,-6.5,66.0,54.0
1308,-7.4,76.0,0.0
1309,-10.3,73.0,54.0
1310,-10.3,73.0,200.0
1311,-13.9,69.0,400.0
1312,-12.6,78.0,600.0
1313,-11.9,66.0,746.0
1314,-11.9,68.0,800.0
1315,-10.1,71.0,746.0
1316,-8.5,65.0,600.0
1317,-5.8,68.0,400.0
1318,-4.2,77.0,200.0
1319,-2.4,68.0,54.0
1320,0.1,76.0,0.0
1321,-0.5,75.0,54.0
1322,1.4,71.0,200.0
1323,1.6,65.0,400.0
1324,3.9,73.0,600.0
1325,3.5,62.0,746.0
1326,3.7,70.0,800.0
1327,1.5,73.0,746.0
1328,-1.1,77.0,600.0
1329,-2.3,71.0,400.0
1330,-6.4,69.0,200.0
1331,-7.0,69.0,54.0
1332,-10.9,70.0,0.0
1333,-9.9,75.0,54.0
1334,-11.8,74.0,200.0
1335,-12.5,72.0,400.0
1336,-13.6,75.0,600.0
1337,-13.1,72.0,746.0
1338,-11.0,66.0,800.0
1339,-11.9,67.0,746.0
1340,-8.3,75.0,600.0
1341,-7.8,65.0,400.0
1342,-6.6,70.0,200.0
1343,-1.6,72.0,54.0
1344,0.5,67.0,0.0
1345,0.3,64.0,54.0
1346,1.6,66.0,200.0
1347,2.7,63.0,400.0
1348,2.5,75.0,600.0
1349,2.4,74.0,746.0
1350,2.8,69.0,800.0
1351,3.2,66.0,746.0
1352,-0.9,78.0,600.0
1353,-1.4,75.0,400.0
1354,-4.2,69.0,200.0
1355,-8.3,78.0,54.0
1356,-8.6,73.0,0.0
1357,-10.4,74.0,54.0
1358,-10.1,67.0,200.0
1359,-10.9,65.0,400.0
1360,-12.3,65.0,600.0
1361,-11.3,83.0,746.0
1362,-11.9,68.0,800.0
1363,-9.4,73.0,746.0
1364,-8.8,75.0,600.0
1365,-5.9,72.0,400.0
1366,-3.7,72.0,200.0
1367,-2.1,72.0,54.0
1368,-1.6,75.0,0.0
1369,0.4,67.0,54.0
1370,2.8,70.0,200.0
1371,3.8,61.0,400.0
1372,3.4,63.0,600.0
1373,2.7,66.0,746.0
1374,2.5,77.0,800.0
1375,0.8,71.0,746.0
1376,-0.9,76.0,600.0
1377,-0.5,74.0,400.0
1378,-5.0,74.0,200.0
1379,-6.1,68.0,54.0
1380,-8.4,73.0,0.0
1381,-11.5,74.0,54.0
1382,-12.8,84.0,200.0
1383,-12.5,71.0,400.0
1384,-14.7,76.0,600.0
1385,-10.7,72.0,746.0
1386,-12.1,69.0,800.0
1387,-11.0,77.0,746.0
1388,-7.7,82.0,600.0
1389,-7.2,74.0,400.0
1390,-4.3,69.0,200.0
1391,-3.5,75.0,54.0
1392,-0.9,74.0,0.0
1393,1.7,84.0,54.0
1394,1.2,76.0,200.0
1395,3.4,68.0,400.0
1396,0.8,79.0,600.0
1397,4.3,77.0,746.0
1398,1.7,77.0,800.0
1399,0.9,75.0,746.0
1400,-0.7,78.0,600.0
1401,-3.5,75.0,400.0
1402,-5.6,71.0,200.0
1403,-6.2,73.0,54.0
1404,-8.1,72.0,0.0
1405,-11.2,74.0,54.0
1406,-11.1,73.0,200.0
1407,-11.9,71.0,400.0
1408,-13.2,72.0,600.0
1409,-13.9,73.0,746.0
1410,-11.9,64.0,800.0
1411,-10.2,78.0,746.0
1412,-9.0,74.0,600.0
1413,-7.6,70.0,400.0
1414,-4.5,76.0,200.0
1415,-1.7,70.0,54.0
1416,-1.7,70.0,0.0
1417,0.4,75.0,54.0
1418,4.8,80.0,200.0
1419,3.2,74.0,400.0
1420,1.9,69.0,600.0
1421,2.5,71.0,746.0
1422,1.4,77.0,800.0
1423,1.4,75.0,746.0
1424,-0.3,78.0,600.0
1425,-3.2,75.0,400.0
1426,-2.8,77.0,200.0
1427,-6.6,83.0,54.0
1428,-9.1,66.0,0.0
1429,-11.6,85.0,54.0
1430,-12.6,78.0,200.0
1431,-13.7,86.0,400.0
1432,-13.0,68.0,600.0
1433,-13.5,75.0,746.0
1434,-11.1,74.0,800.0
1435,-11.2,77.0,746.0
1436,-8.2,75.0,600.0
1437,-6.6,75.0,400.0
1438,-4.4,77.0,200.0
1439,-2.1,72.0,54.0
1440,1.0,70.0,0.0
1441,-0.2,75.0,54.0
1442,2.8,70.0,200.0
1443,3.2,72.0,400.0
1444,4.2,66.0,600.0
1445,3.0,73.0,746.0
1446,3.3,68.0,800.0
1447,-0.4,73.0,746.0
1448,-1.7,67.0,600.0
1449,-3.2,73.0,400.0
1450,-4.7,77.0,200.0
1451,-6.7,70.0,54.0
1452,-9.4,68.0,0.0
1453,-11.4,77.0,54.0
1454,-12.3,78.0,200.0
1455,-14.2,75.0,400.0
1456,-13.1,71.0,600.0
1457,-12.7,70.0,746.0
1458,-11.4,71.0,800.0
1459,-10.5,73.0,746.0
1460,-7.2,64.0,600.0
1461,-6.3,68.0,400.0
1462,-4.3,79.0,200.0
1463,-2.6,74.0,54.0
1464,-0.5,79.0,0.0
1465,0.4,78.0,54.0
1466,2.1,71.0,200.0
1467,4.7,72.0,400.0
1468,3.1,78.0,600.0
1469,1.6,77.0,746.0
1470,2.8,78.0,800.0
1471,1.8,73.0,746.0
1472,-0.6,74.0,600.0
1473,-4.5,72.0,400.0
1474,-3.4,73.0,200.0
1475,-6.5,70.0,54.0
1476,-9.0,73.0,0.0
1477,-9.2,72.0,54.0
1478,-13.7,71.0,200.0
1479,-12.4,77.0,400.0
1480,-13.4,66.0,600.0
1481,-11.2,75.0,746.0
1482,-11.7,68.0,800.0
1483,-11.5,69.0,746.0
1484,-7.9,69.0,600.0
1485,-9.6,75.0,400.0
1486,-4.6,62.0,200.0
1487,-4.3,74.0,54.0
1488,-1.5,73.0,0.0
1489,0.4,68.0,54.0
1490,2.8,74.0,200.0
1491,5.0,67.0,400.0
1492,1.3,73.0,600.0
1493,3.3,67.0,746.0
1494,4.3,83.0,800.0
1495,0.3,77.0,746.0
1496,-1.4,74.0,600.0
1497,-2.4,68.0,400.0
1498,-3.9,72.0,200.0
1499,-6.1,72.0,54.0
1500,-9.1,74.0,0.0
1501,-11.2,75.0,54.0
1502,-10.4,74.0,200.0
1503,-13.4,75.0,400.0
1504,-14.8,72.0,600.0
1505,-14.1,75.0,746.0
1506,-12.5,70.0,800.0
1507,-9.2,68.0,746.0
1508,-10.3,82.0,600.0
1509,-5.6,75.0,400.0
1510,-3.8,82.0,200.0
1511,-2.8,72.0,54.0
1512,-3.6,85.0,0.0
1513,-0.6,74.0,54.0
1514,1.3,79.0,200.0
1515,4.5,73.0,400.0
1516,2.5,74.0,600.0
1517,2.1,73.0,746.0
1518,2.3,71.0,800.0
1519,-0.5,78.0,746.0
1520,-0.8,73.0,600.0
1521,-3.5,77.0,400.0
1522,-2.1,78.0,200.0
1523,-7.7,80.0,54.0
1524,-6.8,75.0,0.0
1525,-11.6,66.0,54.0
1526,-11.5,72.0,200.0
1527,-12.1,73.0,400.0
1528,-12.8,73.0,600.0
1529,-12.6,80.0,746.0
1530,-11.1,79.0,800.0
1531,-10.3,73.0,746.0
1532,-9.3,86.0,600.0
1533,-7.9,72.0,400.0
1534,-5.3,72.0,200.0
1535,-3.2,68.0,54.0
1536,-1.3,66.0,0.0
1537,0.7,67.0,54.0
1538,0.5,78.0,200.0
1539,1.7,77.0,400.0
1540,3.9,69.0,600.0
1541,0.6,74.0,746.0
1542,3.3,77.0,800.0
1543,0.3,63.0,746.0
1544,0.9,82.0,600.0
1545,-1.5,79.0,400.0
1546,-5.1,77.0,200.0
1547,-7.1,79.0,54.0
1548,-7.2,63.0,0.0
1549,-9.2,72.0,54.0
1550,-10.8,80.0,200.0
1551,-11.5,73.0,400.0
1552,-14.0,77.0,600.0
1553,-12.5,81.0,746.0
1554,-12.7,77.0,800.0
1555,-11.9,72.0,746.0
1556,-9.0,76.0,600.0
1557,-7.6,65.0,400.0
1558,-5.3,76.0,200.0
1559,-3.6,77.0,54.0
1560,-2.4,74.0,0.0
1561,2.3,79.0,54.0
1562,2.0,75.0,200.0
1563,1.3,74.0,400.0
1564,3.2,83.0,600.0
1565,4.3,69.0,746.0
1566,3.0,80.0,800.0
1567,0.3,80.0,746.0
1568,-1.3,78.0,600.0
1569,-3.7,72.0,400.0
1570,-5.5,75.0,200.0
1571,-7.5,70.0,54.0
1572,-10.3,71.0,0.0
1573,-10.9,74.0,54.0
1574,-11.5,69.0,200.0
1575,-13.1,72.0,400.0
1576,-12.7,68.0,600.0
1577,-11.1,77.0,746.0
1578,-10.2,82.0,800.0
1579,-10.8,85.0,746.0
1580,-8.3,68.0,600.0
1581,-7.4,69.0,400.0
1582,-5.6,73.0,200.0
1583,-4.2,78.0,54.0
1584,-1.0,73.0,0.0
1585,1.6,79.0,54.0
1586,0.6,77.0,200.0
1587,2.4,65.0,400.0
1588,2.7,74.0,600.0
1589,3.0,68.0,746.0
1590,2.3,71.0,800.0
1591,1.4,72.0,746.0
1592,1.1,78.0,600.0
1593,-3.6,74.0,400.0
1594,-5.7,72.0,200.0
1595,-6.6,85.0,54.0
1596,-7.4,70.0,0.0
1597,-12.0,76.0,54.0
1598,-11.5,78.0,200.0
1599,-12.9,75.0,400.0
1600,-12.1,70.0,600.0
1601,-12.1,69.0,746.0
1602,-12.0,77.0,800.0
1603,-10.3,79.0,746.0
1604,-9.8,74.0,600.0
1605,-6.4,68.0,400.0
1606,-3.8,74.0,200.0
1607,-3.0,82.0,54.0
1608,-1.6,69.0,0.0
1609,0.4,73.0,54.0
1610,2.6,75.0,200.0
1611,2.7,80.0,400.0
1612,1.8,72.0,600.0
1613,3.7,77.0,746.0
1614,1.1,81.0,800.0
1615,1.2,67.0,746.0
1616,-2.7,68.0,600.0
1617,-2.6,74.0,400.0
1618,-4.9,79.0,200.0
1619,-8.8,76.0,54.0
1620,-8.5,80.0,0.0
1621,-11.6,66.0,54.0
1622,-11.7,76.0,200.0
1623,-13.1,60.0,400.0
1624,-14.5,81.0,600.0
1625,-13.8,80.0,746.0
1626,-13.0,73.0,800.0
1627,-9.8,63.0,746.0
1628,-8.3,73.0,600.0
1629,-5.0,80.0,400.0
1630,-5.7,76.0,200.0
1631,-3.6,84.0,54.0
1632,-1.0,73.0,0.0
1633,0.2,85.0,54.0
1634,1.3,64.0,200.0
1635,2.7,71.0,400.0
1636,3.7,68.0,600.0
1637,0.7,78.0,746.0
1638,1.5,68.0,800.0
1639,-0.6,79.0,746.0
1640,-1.0,78.0,600.0
1641,-2.3,75.0,400.0
1642,-3.7,74.0,200.0
1643,-7.3,69.0,54.0
1644,-8.7,77.0,0.0
1645,-12.2,72.0,54.0
1646,-12.7,78.0,200.0
1647,-12.5,82.0,400.0
1648,-14.4,73.0,600.0
1649,-11.5,81.0,746.0
1650,-11.5,75.0,800.0
1651,-11.7,77.0,746.0
1652,-10.6,68.0,600.0
1653,-8.0,71.0,400.0
1654,-6.1,71.0,200.0
1655,-4.3,81.0,54.0
1656,-2.6,73.0,0.0
1657,0.3,78.0,54.0
1658,2.6,74.0,200.0
1659,2.0,73.0,400.0
1660,3.4,67.0,600.0
1661,2.4,65.0,746.0
1662,2.6,73.0,800.0
1663,0.0,73.0,746.0
1664,-0.6,70.0,600.0
1665,-2.6,75.0,400.0
1666,-3.4,84.0,200.0
1667,-6.3,82.0,54.0
1668,-8.6,74.0,0.0
1669,-12.0,75.0,54.0
1670,-12.4,77.0,200.0
1671,-13.5,76.0,400.0
1672,-13.8,77.0,600.0
1673,-12.8,76.0,746.0
1674,-11.8,75.0,800.0
1675,-10.5,71.0,746.0
1676,-7.9,76.0,600.0
1677,-6.8,63.0,400.0
1678,-6.4,76.0,200.0
1679,-2.9,64.0,54.0
1680,-0.6,76.0,0.0
1681,1.8,69.0,54.0
1682,1.7,81.0,200.0
1683,2.5,75.0,400.0
1684,4.1,74.0,600.0
1685,3.0,76.0,746.0
1686,0.4,70.0,800.0
1687,-1.0,80.0,746.0
1688,1.0,78.0,600.0
1689,-4.5,72.0,400.0
1690,-5.0,69.0,200.0
1691,-6.0,72.0,54.0
1692,-10.6,74.0,0.0
1693,-11.6,69.0,54.0
1694,-13.1,72.0,200.0
1695,-10.9,71.0,400.0
1696,-11.0,73.0,600.0
1697,-13.5,73.0,746.0
1698,-11.4,77.0,800.0
1699,-10.5,74.0,746.0
1700,-9.4,76.0,600.0
1701,-8.9,75.0,400.0
1702,-2.9,73.0,200.0
1703,-4.9,78.0,54.0
1704,-1.0,60.0,0.0
1705,-0.1,72.0,54.0
1706,2.8,71.0,200.0
1707,3.5,75.0,400.0
1708,2.0,71.0,600.0
1709,2.0,77.0,746.0
1710,0.5,78.0,800.0
1711,1.0,67.0,746.0
1712,-0.1,75.0,600.0
1713,-3.2,68.0,400.0
1714,-5.1,77.0,200.0
1715,-5.0,72.0,54.0
1716,-7.9,70.0,0.0
1717,-9.2,66.0,54.0
1718,-14.1,74.0,200.0
1719,-12.1,68.0,400.0
1720,-12.7,67.0,600.0
1721,-14.0,75.0,746.0
1722,-13.1,79.0,800.0
1723,-11.0,76.0,746.0
1724,-10.5,67.0,600.0
1725,-8.0,73.0,400.0
1726,-5.6,78.0,200.0
1727,-2.5,73.0,54.0
1728,-1.9,76.0,0.0
1729,0.1,72.0,54.0
1730,2.9,72.0,200.0
1731,0.9,71.0,400.0
1732,3.2,77.0,600.0
1733,3.2,78.0,746.0
1734,2.4,71.0,800.0
1735,0.3,78.0,746.0
1736,-1.9,67.0,600.0
1737,-1.2,73.0,400.0
1738,-5.7,67.0,200.0
1739,-8.0,69.0,54.0
1740,-8.8,67.0,0.0
1741,-11.3,71.0,54.0
1742,-10.8,77.0,200.0
1743,-12.9,74.0,400.0
1744,-11.8,71.0,600.0
1745,-12.3,73.0,746.0
1746,-12.4,64.0,800.0
1747,-9.7,77.0,746.0
1748,-9.8,63.0,600.0
1749,-7.6,71.0,400.0
1750,-4.7,74.0,200.0
1751,-2.9,76.0,54.0
1752,-1.8,75.0,0.0
1753,-1.0,74.0,54.0
1754,1.8,82.0,200.0
1755,2.0,84.0,400.0
1756,3.0,74.0,600.0
1757,2.4,74.0,746.0
1758,1.3,73.0,800.0
1759,0.5,71.0,746.0
1760,-0.9,76.0,600.0
1761,-2.0,81.0,400.0
1762,-4.4,62.0,200.0
1763,-4.8,73.0,54.0
1764,-8.7,82.0,0.0
1765,-11.2,76.0,54.0
1766,-12.0,76.0,200.0
1767,-12.1,66.0,400.0
1768,-12.0,78.0,600.0
1769,-11.4,79.0,746.0
1770,-13.0,75.0,800.0
1771,-9.5,71.0,746.0
1772,-9.2,77.0,600.0
1773,-8.2,69.0,400.0
1774,-5.4,68.0,200.0
1775,-1.9,78.0,54.0
1776,-0.7,80.0,0.0
1777,-0.7,71.0,54.0
1778,0.6,69.0,200.0
1779,1.5,70.0,400.0
1780,2.3,75.0,600.0
1781,2.9,69.0,746.0
1782,0.9,81.0,800.0
1783,0.4,72.0,746.0
1784,0.6,76.0,600.0
1785,-1.1,71.0,400.0
1786,-3.2,77.0,200.0
1787,-8.7,78.0,54.0
1788,-7.1,66.0,0.0
1789,-10.4,71.0,54.0
1790,-11.7,74.0,200.0
1791,-11.6,72.0,400.0
1792,-12.3,79.0,600.0
1793,-14.6,71.0,746.0
1794,-12.6,78.0,800.0
1795,-11.1,77.0,746.0
1796,-10.5,74.0,600.0
1797,-6.2,78.0,400.0
1798,-3.7,67.0,200.0
1799,-3.1,74.0,54.0
1800,-0.8,71.0,0.0
1801,0.5,74.0,54.0
1802,2.0,72.0,200.0
1803,3.8,75.0,400.0
1804,1.3,74.0,600.0
1805,3.3,75.0,746.0
1806,2.1,75.0,800.0
1807,0.1,77.0,746.0
1808,-1.3,68.0,600.0
1809,-0.9,77.0,400.0
1810,-6.1,67.0,200.0
1811,-7.0,60.0,54.0
1812,-7.2,84.0,0.0
1813,-11.8,70.0,54.0
1814,-12.2,72.0,200.0
1815,-12.6,65.0,400.0
1816,-12.5,72.0,600.0
1817,-12.8,76.0,746.0
1818,-12.9,76.0,800.0
1819,-10.3,68.0,746.0
1820,-9.2,72.0,600.0
1821,-6.6,76.0,400.0
1822,-4.2,76.0,200.0
1823,-4.6,75.0,54.0
1824,-0.1,78.0,0.0
1825,0.3,74.0,54.0
1826,2.7,81.0,200.0
1827,3.2,73.0,400.0
1828,4.9,78.0,600.0
1829,2.8,78.0,746.0
1830,1.7,66.0,800.0
1831,0.3,77.0,746.0
1832,-1.8,71.0,600.0
1833,-1.9,69.0,400.0
1834,-5.9,72.0,200.0
1835,-6.0,75.0,54.0
1836,-9.0,67.0,0.0
1837,-12.2,75.0,54.0
1838,-10.3,73.0,200.0
1839,-16.0,80.0,400.0
1840,-13.0,71.0,600.0
1841,-12.5,80.0,746.0
1842,-14.3,76.0,800.0
1843,-10.3,74.0,746.0
1844,-9.8,81.0,600.0
1845,-7.4,84.0,400.0
1846,-3.8,73.0,200.0
1847,-2.9,71.0,54.0
1848,-1.5,77.0,0.0
